engine_id,component_id,cycle,rolling_mean_vibration_10,rolling_std_vibration_10,vibration_slope_20,rolling_mean_temp_10,temp_rise_rate,rolling_std_temp_10,rpm_drift,vib_temp_correlation,cumulative_fatigue,health_score,flight_hour_normalised,max_z_score_10,RUL
28,turbine_blade,82,23.522733,0.190173,0.006359,1647.108586,1.135661,4.762121,-0.014333,0.090013,12.8326,87.1674,0.082,2.1055,158
28,turbine_blade,83,23.529902,0.181252,0.002846,1648.132848,-0.290895,3.402993,-0.008769,-0.314531,12.9998,87.0002,0.083,2.6112,157
28,turbine_blade,84,23.498488,0.188762,-0.004048,1648.375121,0.415244,3.603558,-0.025927,-0.4349,13.154,86.846,0.084,2.5331,156
28,turbine_blade,85,23.520368,0.207794,0.002093,1648.624323,0.283222,3.697397,-0.015352,-0.289954,13.3436,86.6564,0.085,2.5362,155
28,turbine_blade,86,23.532225,0.206622,0.001585,1648.907068,1.35019,3.789498,-0.023276,-0.273443,13.5135,86.4865,0.086,2.5491,154
28,turbine_blade,87,23.468281,0.209705,-0.004783,1649.858414,0.239148,2.031222,-0.014015,0.28241,13.6681,86.3319,0.087,1.6001,153
28,turbine_blade,88,23.514564,0.204539,-0.002053,1651.038279,0.80158,2.997503,-0.01134,0.307163,13.8608,86.1392,0.088,2.4582,152
28,turbine_blade,89,23.492142,0.209523,0.000351,1651.508042,0.576268,3.334091,-0.02468,0.165832,14.02,85.98,0.089,2.0692,151
28,turbine_blade,90,23.470364,0.193091,0.000755,1652.193391,0.639003,3.773755,-0.017261,0.233702,14.1968,85.8032,0.09,1.6621,150
28,turbine_blade,91,23.502272,0.19121,0.001818,1652.797167,1.171225,4.129739,-0.020776,0.301142,14.3769,85.6231,0.091,1.7351,149
28,turbine_blade,92,23.496957,0.187791,0.001913,1654.731779,2.147161,5.429675,-0.030057,0.447819,14.5518,85.4482,0.092,2.1949,148
28,turbine_blade,93,23.508039,0.180816,-0.003012,1655.731046,0.55021,4.864665,-0.023208,0.350669,14.7185,85.2815,0.093,2.2444,147
28,turbine_blade,94,23.502872,0.186953,-0.004988,1656.853358,1.385366,5.238978,-0.019958,0.055781,14.8819,85.1181,0.094,1.8698,146
28,turbine_blade,95,23.448252,0.174053,-0.007505,1658.317877,1.596304,5.473394,-0.008178,0.073737,15.0562,84.9438,0.095,1.7461,145
28,turbine_blade,96,23.428556,0.17083,-0.009761,1659.60931,1.728065,5.205496,-0.021377,0.144497,15.2247,84.7753,0.096,2.0841,144
28,turbine_blade,97,23.453553,0.148005,-0.005414,1661.092439,0.576108,3.835886,-0.018461,-0.337765,15.3984,84.6016,0.097,1.6632,143
28,turbine_blade,98,23.438128,0.128268,-0.007744,1662.056172,1.350434,4.23045,-0.025025,-0.086408,15.5759,84.4241,0.098,1.5312,142
28,turbine_blade,99,23.438906,0.127724,-0.008036,1663.359892,1.263347,4.137236,-0.017227,-0.309739,15.7502,84.2498,0.099,1.5316,141
28,turbine_blade,100,23.434202,0.125338,-0.003503,1664.397041,1.12053,3.84209,-0.017823,-0.190555,15.9303,84.0697,0.1,1.8426,140
28,turbine_blade,101,23.421539,0.109906,-0.004869,1665.728204,0.500725,3.641912,-0.018579,0.265251,16.1135,83.8865,0.101,2.3094,139
28,turbine_blade,102,23.428813,0.122795,0.001012,1664.995001,0.222195,4.092829,-0.023786,-0.123942,16.2936,83.7064,0.102,1.9455,138
28,turbine_blade,103,23.432028,0.123514,-0.00091,1666.244618,0.691659,3.408379,-0.020975,-0.08184,16.4719,83.5281,0.103,2.0325,137
28,turbine_blade,104,23.485464,0.150665,0.00126,1668.244926,1.980687,6.082977,-0.026098,0.484405,16.6724,83.3276,0.104,2.5229,136
28,turbine_blade,105,23.499219,0.13338,0.004358,1668.648733,0.610053,6.038855,-0.019812,0.450395,16.8465,83.1535,0.105,2.4745,135
28,turbine_blade,106,23.496689,0.136055,0.003931,1669.342928,0.851472,5.897917,-0.030214,0.332659,17.01,82.99,0.106,2.4159,134
28,turbine_blade,107,23.495756,0.136606,-0.001417,1669.611024,-0.196822,5.687585,-0.023035,0.321279,17.1807,82.8193,0.107,2.4581,133
28,turbine_blade,108,23.513024,0.151861,0.005615,1669.376925,-0.358254,5.794431,-0.014937,0.198359,17.3758,82.6242,0.108,2.4532,132
28,turbine_blade,109,23.505364,0.161373,0.000711,1669.408105,0.145603,5.792767,-0.020713,0.182766,17.5428,82.4572,0.109,2.4485,131
28,turbine_blade,110,23.505702,0.161317,0.001655,1670.823987,1.214664,6.885477,-0.027568,0.121369,17.723,82.277,0.11,1.8543,130
28,turbine_blade,111,23.521949,0.168731,0.007117,1671.683873,2.270823,7.391545,-0.021831,0.214738,17.9179,82.0821,0.111,1.6731,129
28,turbine_blade,112,23.529777,0.176929,0.01298,1673.101708,0.409104,6.13672,-0.030136,0.439845,18.1055,81.8945,0.112,1.7094,128
28,turbine_blade,113,23.504181,0.200132,0.008659,1674.949307,0.521982,7.498775,-0.031639,0.022091,18.271,81.729,0.113,1.779,127
28,turbine_blade,114,23.480652,0.176982,0.006709,1674.536804,1.073676,7.115687,-0.02368,-0.161232,18.4577,81.5423,0.114,1.9327,126
28,turbine_blade,115,23.487595,0.174344,0.002509,1675.667281,1.094811,7.1717,-0.018109,-0.220785,18.6443,81.3557,0.115,1.76,125
28,turbine_blade,116,23.511572,0.169198,0.001806,1676.481492,1.458267,7.086242,-0.021152,-0.27024,18.8345,81.1655,0.116,1.7345,124
28,turbine_blade,117,23.519838,0.166079,0.000337,1677.557241,1.258564,6.218197,-0.024996,-0.422589,19.0147,80.9853,0.117,1.9063,123
28,turbine_blade,118,23.502259,0.152943,0.001425,1678.642925,0.813418,4.851277,-0.031072,-0.24866,19.1919,80.8081,0.118,1.9885,122
28,turbine_blade,119,23.524883,0.133337,-0.001087,1679.530346,-0.441577,3.732636,-0.032544,-0.837806,19.3663,80.6337,0.119,2.3467,121
28,turbine_blade,120,23.551112,0.147131,0.001568,1680.275628,1.087327,4.769012,-0.017073,-0.294966,19.5761,80.4239,0.12,2.2634,120
28,turbine_blade,121,23.527526,0.145014,-9.8e-05,1680.953804,1.448979,5.116252,-0.022346,-0.347429,19.7612,80.2388,0.121,2.1338,119
28,turbine_blade,122,23.515871,0.130993,0.003656,1681.829695,-0.67057,4.473859,-0.034851,-0.121769,19.9432,80.0568,0.122,2.2733,118
28,turbine_blade,123,23.534533,0.095809,0.001198,1682.097403,1.277772,4.911124,-0.022756,0.030673,20.129,79.871,0.123,2.1747,117
28,turbine_blade,124,23.512216,0.111857,0.002956,1682.928265,0.74077,5.095155,-0.024721,-0.126921,20.3072,79.6928,0.124,2.0622,116
28,turbine_blade,125,23.505084,0.11759,-0.000492,1683.658604,1.001619,5.301217,-0.020107,-0.240867,20.4924,79.5076,0.125,2.0223,115
28,turbine_blade,126,23.476403,0.129554,-0.005781,1684.692325,1.411569,5.376794,-0.027505,-0.308116,20.6669,79.3331,0.126,2.057,114
28,turbine_blade,127,23.498336,0.147906,-0.003959,1685.336975,0.768527,4.771939,-0.025279,-0.346017,20.8634,79.1366,0.127,1.8393,113
28,turbine_blade,128,23.507073,0.15275,0.001066,1686.323426,0.923452,3.770035,-0.027348,-0.347132,21.055,78.945,0.128,2.1777,112
28,turbine_blade,129,23.51554,0.154606,-0.001358,1687.220055,-0.273415,2.593479,-0.024458,-0.511413,21.2473,78.7527,0.129,1.9147,111
28,turbine_blade,130,23.482977,0.136527,-0.003454,1687.371193,0.501729,2.762813,-0.037904,-0.770293,21.4199,78.5801,0.13,1.852,110
28,turbine_blade,131,23.50612,0.145657,0.001094,1687.648733,0.784145,2.8041,-0.023021,-0.650094,21.6195,78.3805,0.131,1.9237,109
28,turbine_blade,132,23.495907,0.140127,0.004862,1688.636893,0.129932,2.447499,-0.036955,-0.523056,21.7999,78.2001,0.132,2.1083,108
28,turbine_blade,133,23.499086,0.138372,-0.000673,1690.012495,1.883039,5.42498,-0.028954,-0.343809,21.9903,78.0097,0.133,2.7116,107
28,turbine_blade,134,23.5264,0.130436,0.001348,1690.243757,0.18624,5.373732,-0.031167,-0.427716,22.1795,77.8205,0.134,2.6944,106
28,turbine_blade,135,23.563668,0.136599,0.003632,1692.059046,1.870028,7.203007,-0.036972,-0.023936,22.3818,77.6182,0.135,2.0138,105
28,turbine_blade,136,23.592359,0.103424,0.005084,1693.097409,1.849028,7.533887,-0.035767,-0.12869,22.5714,77.4286,0.136,1.7876,104
28,turbine_blade,137,23.605175,0.123572,0.008827,1694.022502,0.700351,6.830937,-0.032334,-0.006106,22.7745,77.2255,0.137,1.9107,103
28,turbine_blade,138,23.571719,0.153951,0.005013,1695.502825,1.572001,6.624884,-0.026141,-0.157209,22.9571,77.0429,0.138,1.7964,102
28,turbine_blade,139,23.557873,0.158096,0.00314,1697.387571,1.652816,6.641453,-0.028599,-0.237308,23.1493,76.8507,0.139,1.7926,101
28,turbine_blade,140,23.582393,0.153329,0.008192,1698.907167,1.881791,6.75545,-0.030342,-0.273074,23.3524,76.6476,0.14,1.8733,100
28,turbine_blade,141,23.558498,0.157024,0.005131,1699.897876,0.786977,5.954584,-0.015527,-0.196651,23.5512,76.4488,0.141,1.8009,99
28,turbine_blade,142,23.575665,0.161984,0.009046,1700.909754,-0.274206,5.381827,-0.038349,-0.22061,23.7464,76.2536,0.142,2.0108,98
28,turbine_blade,143,23.603561,0.159618,0.009543,1701.269434,2.025726,5.733346,-0.024854,-0.049948,23.9591,76.0409,0.143,1.9503,97
28,turbine_blade,144,23.5868,0.16668,0.004609,1702.43303,-0.537863,4.362952,-0.027928,-0.035797,24.1489,75.8511,0.144,2.2245,96
28,turbine_blade,145,23.56435,0.157592,0.001437,1702.109361,0.356658,4.159765,-0.036325,-0.163729,24.3369,75.6631,0.145,2.2553,95
28,turbine_blade,146,23.578379,0.164687,-0.000526,1702.616962,1.385149,4.195352,-0.01682,-0.089532,24.5557,75.4443,0.146,2.3572,94
28,turbine_blade,147,23.5734,0.157248,0.004435,1704.43398,1.074457,3.372997,-0.02191,0.723322,24.7773,75.2227,0.147,1.9164,93
28,turbine_blade,148,23.596001,0.129412,0.004101,1704.626779,-0.307941,3.236565,-0.033996,0.708509,24.9669,75.0331,0.148,1.9376,92
28,turbine_blade,149,23.61862,0.121226,0.005458,1703.933788,-0.805613,3.604867,-0.025688,0.656894,25.1706,74.8294,0.149,1.9319,91
28,turbine_blade,150,23.615759,0.120493,0.00341,1704.756199,1.694793,4.784195,-0.033467,0.512297,25.3742,74.6258,0.15,2.0308,90
28,turbine_blade,151,23.642852,0.10438,0.005877,1705.70911,0.721458,4.528534,-0.027401,0.418359,25.5837,74.4163,0.151,1.935,89
28,turbine_blade,152,23.614492,0.122267,0.002072,1706.665763,0.389096,4.7048,-0.029973,0.182977,25.7763,74.2237,0.152,1.6592,88
28,turbine_blade,153,23.613114,0.121195,0.001091,1704.994268,-1.124375,6.461568,-0.025117,-0.05754,25.9773,74.0227,0.153,2.0722,87
28,turbine_blade,154,23.646685,0.115694,0.00355,1705.896098,0.823803,6.570609,-0.029267,-0.047507,26.1911,73.8089,0.154,2.1751,86
28,turbine_blade,155,23.657715,0.109009,0.006031,1707.741902,1.84355,8.022175,-0.040758,-0.112644,26.3926,73.6074,0.155,2.2229,85
28,turbine_blade,156,23.665459,0.115904,0.008289,1707.89724,-0.461163,7.986295,-0.023368,-0.105081,26.6107,73.3893,0.156,2.1575,84
28,turbine_blade,157,23.664278,0.114667,0.014006,1708.554141,1.590126,8.462083,-0.041604,-0.02577,26.8169,73.1831,0.157,2.1705,83
28,turbine_blade,158,23.654458,0.129718,0.006098,1709.646129,1.675369,8.399338,-0.03786,-0.206295,27.0039,72.9961,0.158,2.148,82
28,turbine_blade,159,23.656642,0.130229,0.004337,1711.348719,0.172364,7.770273,-0.033699,-0.17738,27.212,72.788,0.159,2.541,81
28,turbine_blade,160,23.66496,0.131161,0.005863,1711.288754,0.569374,7.748221,-0.030695,-0.15413,27.4227,72.5773,0.16,2.5405,80
28,turbine_blade,161,23.640981,0.144215,-0.00011,1711.42841,-0.186315,7.713675,-0.021047,-0.108994,27.6251,72.3749,0.161,2.57,79
28,turbine_blade,162,23.668587,0.123296,0.001499,1711.738706,2.591086,7.785319,-0.030493,-0.107624,27.8351,72.1649,0.162,2.5862,78
28,turbine_blade,163,23.636224,0.149952,-0.001098,1714.170237,0.575293,3.988545,-0.034086,-0.132854,28.0242,71.9758,0.163,1.9094,77
28,turbine_blade,164,23.633564,0.147625,-0.002157,1714.851468,-0.470166,3.926143,-0.032715,0.017542,28.2374,71.7626,0.164,2.0641,76
28,turbine_blade,165,23.628034,0.148342,-0.004714,1714.19547,0.942065,3.192102,-0.040249,0.001545,28.4322,71.5678,0.165,2.3333,75
28,turbine_blade,166,23.610602,0.136856,-0.003688,1716.646762,1.532606,5.268247,-0.027275,0.23385,28.6518,71.3482,0.166,2.7739,74
28,turbine_blade,167,23.56676,0.145615,-0.005505,1717.103607,0.884412,5.512001,-0.046865,0.03691,28.8306,71.1694,0.167,2.5684,73
28,turbine_blade,168,23.560947,0.152248,-0.010576,1717.543119,0.271948,5.427619,-0.033838,-0.047147,29.0207,70.9793,0.168,2.5273,72
28,turbine_blade,169,23.547228,0.145408,-0.010198,1717.855033,0.585563,5.420933,-0.044643,-0.018037,29.2124,70.7876,0.169,2.4729,71
28,turbine_blade,170,23.531433,0.134256,-0.010306,1719.604273,2.357801,6.556797,-0.032271,0.110245,29.4233,70.5767,0.17,1.7936,70
28,turbine_blade,171,23.562411,0.148725,-0.006308,1721.257308,1.305617,6.025749,-0.034731,0.160324,29.6412,70.3588,0.171,1.6774,69
28,turbine_blade,172,23.574908,0.163554,-0.006182,1722.791517,1.594063,6.1694,-0.03577,0.431168,29.8632,70.1368,0.172,1.4766,68
28,turbine_blade,173,23.581279,0.156866,-0.007491,1724.209373,1.393763,6.055427,-0.038177,0.203679,30.0608,69.9392,0.173,1.5301,67
28,turbine_blade,174,23.573644,0.150095,-0.003861,1725.811517,2.038882,6.200475,-0.030614,0.437638,30.2816,69.7184,0.174,1.7072,66
28,turbine_blade,175,23.587847,0.156962,-0.00155,1727.000514,-0.460487,5.098732,-0.029563,0.526297,30.5023,69.4977,0.175,1.6729,65
28,turbine_blade,176,23.59903,0.163152,0.003347,1726.910403,0.924878,5.030152,-0.04951,0.556024,30.7065,69.2935,0.176,1.6778,64
28,turbine_blade,177,23.628169,0.1387,0.006506,1727.322417,0.853859,4.776302,-0.030372,0.477163,30.9203,69.0797,0.177,1.8985,63
28,turbine_blade,178,23.666016,0.110443,0.005834,1727.979457,0.655422,3.881572,-0.033909,0.074392,31.1365,68.8635,0.178,2.2767,62
28,turbine_blade,179,23.674386,0.105112,0.007579,1729.238912,0.041357,2.661357,-0.039084,-0.2899,31.3461,68.6539,0.179,2.2131,61
28,turbine_blade,180,23.673004,0.106697,0.008319,1730.076155,1.451365,4.117186,-0.0377,-0.434751,31.5561,68.4439,0.18,2.3465,60
28,turbine_blade,181,23.658451,0.102608,0.006332,1730.333731,-0.112864,3.974437,-0.041889,-0.369725,31.7602,68.2398,0.181,2.366,59
28,turbine_blade,182,23.643843,0.088508,0.008467,1730.230317,-0.096236,3.988273,-0.039538,-0.432109,31.9694,68.0306,0.182,2.3837,58
28,turbine_blade,183,23.646824,0.081908,0.002846,1730.332073,-0.273335,3.996581,-0.045964,-0.521634,32.162,67.838,0.183,2.3533,57
28,turbine_blade,184,23.637179,0.083637,0.004518,1730.926865,1.378654,4.79745,-0.045287,-0.58987,32.3667,67.6333,0.184,1.98,56
28,turbine_blade,185,23.625293,0.078455,0.004204,1731.817297,0.629006,4.833704,-0.039408,-0.547304,32.5765,67.4235,0.185,1.9593,55
28,turbine_blade,186,23.591828,0.093243,0.001609,1732.075703,0.754202,4.817896,-0.038251,-0.461847,32.7735,67.2265,0.186,2.0219,54
28,turbine_blade,187,23.603092,0.10371,-0.000263,1732.709957,0.82854,4.395771,-0.041868,-0.403563,32.9868,67.0132,0.187,1.9264,53
28,turbine_blade,188,23.593529,0.094322,-0.003765,1734.454015,1.19387,4.466411,-0.040416,-0.038419,33.2021,66.7979,0.188,2.0168,52
28,turbine_blade,189,23.571629,0.105018,-0.007805,1735.165826,-0.098012,4.543214,-0.041454,-0.128856,33.401,66.599,0.189,1.6536,51
28,turbine_blade,190,23.581138,0.106495,-0.008567,1735.128749,1.123972,4.507125,-0.038241,-0.042095,33.6159,66.3841,0.19,1.6699,50
28,turbine_blade,191,23.582808,0.107256,-0.006172,1735.717778,0.656518,4.063495,-0.040809,0.007153,33.8257,66.1743,0.191,1.6736,49
28,turbine_blade,192,23.578843,0.104648,-0.002937,1737.423049,1.685447,4.534796,-0.040339,0.247032,34.0423,65.9577,0.192,1.9542,48
28,turbine_blade,193,23.594206,0.098892,-0.005416,1738.220545,-0.048109,4.028471,-0.037631,0.113101,34.2568,65.7432,0.193,2.0019,47
28,turbine_blade,194,23.607378,0.10459,-0.003262,1739.075178,1.338877,5.002988,-0.036714,0.287608,34.4829,65.5171,0.194,1.9512,46
28,turbine_blade,195,23.581935,0.129527,-0.005475,1740.694609,2.141255,6.224034,-0.047467,-0.177377,34.68,65.32,0.195,1.8509,45
28,turbine_blade,196,23.610749,0.118132,-0.0021,1741.902734,1.391838,5.757225,-0.040207,-0.395314,34.8995,65.1005,0.196,2.1843,44
28,turbine_blade,197,23.59186,0.109927,-0.002246,1743.144861,0.270839,4.864967,-0.048369,-0.252931,35.1032,64.8968,0.197,2.1756,43
28,turbine_blade,198,23.579765,0.109773,-0.000954,1743.682656,1.000519,5.05546,-0.041561,-0.280681,35.3135,64.6865,0.198,2.0684,42
28,turbine_blade,199,23.587443,0.100969,-0.001279,1745.148909,1.572355,5.545243,-0.036288,-0.570288,35.5309,64.4691,0.199,2.3248,41
28,turbine_blade,200,23.606959,0.125251,0.001837,1744.841018,0.127395,5.929896,-0.044144,-0.676594,35.7497,64.2503,0.2,2.0299,40
28,turbine_blade,201,23.609413,0.126094,0.003278,1746.30285,0.386029,5.102585,-0.037494,-0.69492,35.9733,64.0267,0.201,2.0358,39
28,turbine_blade,202,23.624838,0.136737,0.007147,1745.87759,0.326831,5.261102,-0.045971,-0.71654,36.1909,63.8091,0.202,1.9902,38
28,turbine_blade,203,23.647022,0.152127,0.008593,1747.542109,0.851765,5.479201,-0.045623,-0.399601,36.4211,63.5789,0.203,2.0541,37
28,turbine_blade,204,23.666425,0.170295,0.011994,1747.831139,-0.139347,5.574832,-0.040959,-0.267514,36.6564,63.3436,0.204,2.0707,36
28,turbine_blade,205,23.69917,0.134556,0.012142,1747.751682,0.710609,5.517153,-0.043974,-0.146724,36.8757,63.1243,0.205,2.0779,35
28,turbine_blade,206,23.679125,0.14843,0.006259,1747.969356,0.253557,5.447768,-0.040616,-0.117745,37.0844,62.9156,0.206,2.1443,34
28,turbine_blade,207,23.686553,0.143892,0.00764,1749.258982,1.106206,6.064613,-0.042543,-0.21765,37.306,62.694,0.207,2.1389,33
28,turbine_blade,208,23.69232,0.138423,0.006991,1749.269928,-0.616488,6.062175,-0.053637,-0.237364,37.5081,62.4919,0.208,2.1416,32
28,turbine_blade,209,23.705957,0.124987,0.003671,1749.027179,1.644734,5.934484,-0.040913,-0.168058,37.7276,62.2724,0.209,2.1467,31
28,turbine_blade,210,23.696474,0.118211,0.004913,1752.450447,2.306768,7.311909,-0.045041,0.170667,37.9614,62.0386,0.21,2.4713,30
28,turbine_blade,211,23.705271,0.11871,0.00614,1753.796883,2.35458,7.907775,-0.042993,0.198333,38.1932,61.8068,0.211,2.1148,29
28,turbine_blade,212,23.690169,0.117212,0.005384,1755.088605,-0.087389,6.867084,-0.046663,0.361758,38.4093,61.5907,0.212,2.2472,28
28,turbine_blade,213,23.680849,0.107685,0.00625,1754.276112,-0.372148,7.214291,-0.037808,0.290701,38.6366,61.3634,0.213,2.2516,27
28,turbine_blade,214,23.656653,0.077672,0.006971,1754.835211,0.570159,7.152049,-0.04198,0.557071,38.8599,61.1401,0.214,2.1931,26
28,turbine_blade,215,23.642533,0.084638,0.000344,1755.094651,0.757015,7.070044,-0.042758,0.552832,39.0736,60.9264,0.215,2.1818,25
28,turbine_blade,216,23.664709,0.069773,0.001267,1756.264229,0.12017,6.620649,-0.044721,0.458835,39.2987,60.7013,0.216,2.1532,24
28,turbine_blade,217,23.662013,0.071534,-0.001531,1756.244421,1.072034,6.616273,-0.056372,0.441438,39.5052,60.4948,0.217,2.1577,23
28,turbine_blade,218,23.64712,0.097084,-0.007273,1757.928732,1.52469,6.436691,-0.044041,-0.038909,39.7181,60.2819,0.218,2.1801,22
28,turbine_blade,219,23.656536,0.100215,-0.009048,1759.469574,-0.446849,6.459424,-0.042899,0.041921,39.9509,60.0491,0.219,2.2059,21
28,turbine_blade,220,23.674783,0.126929,-0.003156,1758.931651,0.213036,5.695586,-0.05073,0.131645,40.1865,59.8135,0.22,1.9876,20
28,turbine_blade,221,23.67261,0.125777,-0.002872,1758.619098,0.572052,5.534979,-0.049184,0.097615,40.409,59.591,0.221,1.9921,19
28,turbine_blade,222,23.674292,0.12536,-0.001902,1760.519274,2.926687,7.013315,-0.038875,0.019341,40.6456,59.3544,0.222,1.9853,18
28,turbine_blade,223,23.65381,0.127405,-0.001203,1762.025779,0.680525,5.542592,-0.045931,0.174931,40.8621,59.1379,0.223,2.1516,17
28,turbine_blade,224,23.655114,0.127556,0.002665,1763.125644,1.503965,5.437433,-0.047061,0.200567,41.0881,58.9119,0.224,2.1014,16
28,turbine_blade,225,23.670708,0.121805,0.003606,1765.533035,2.132363,6.152809,-0.045666,0.073749,41.3232,58.6768,0.225,2.0726,15
28,turbine_blade,226,23.677629,0.125894,0.002781,1766.775506,1.522703,5.938074,-0.053078,0.185897,41.5519,58.4481,0.226,1.9503,14
28,turbine_blade,227,23.672487,0.129798,0.000444,1767.983212,0.542473,5.125162,-0.047406,0.061493,41.7715,58.2285,0.227,1.9717,13
28,turbine_blade,228,23.701471,0.10329,-3.5e-05,1768.596503,0.494076,5.075727,-0.047734,-0.069391,42.0019,57.9981,0.228,2.1463,12
28,turbine_blade,229,23.664058,0.144926,-0.005139,1768.995257,0.593904,5.051819,-0.041787,-0.109398,42.2159,57.7841,0.229,2.1147,11
28,turbine_blade,230,23.632807,0.116612,-0.004579,1769.027779,0.596452,5.027891,-0.048145,0.067602,42.4356,57.5644,0.23,2.3602,10
28,turbine_blade,231,23.611323,0.116545,-0.005018,1770.044999,-0.40901,4.052817,-0.047508,0.282653,42.6533,57.3467,0.231,2.1772,9
28,turbine_blade,232,23.629208,0.133683,-0.002465,1769.900148,1.091847,3.934779,-0.039473,0.331455,42.8992,57.1008,0.232,2.081,8
28,turbine_blade,233,23.637939,0.130985,-0.001073,1771.529015,1.268306,3.978404,-0.047571,0.208531,43.1294,56.8706,0.233,2.1404,7
28,turbine_blade,234,23.627696,0.13163,-0.001844,1772.932299,0.388291,4.731127,-0.045522,0.117441,43.3595,56.6405,0.234,2.0521,6
28,turbine_blade,235,23.639188,0.141632,-0.001055,1772.384724,0.143423,4.408565,-0.037647,0.062387,43.6062,56.3938,0.235,2.0865,5
28,turbine_blade,236,23.62241,0.133425,-0.000725,1772.529399,0.341557,4.395027,-0.041379,0.09481,43.8374,56.1626,0.236,2.06,4
28,turbine_blade,237,23.626595,0.131807,-0.002254,1773.789419,1.261062,5.144041,-0.051108,0.004186,44.0636,55.9364,0.237,2.041,3
28,turbine_blade,238,23.627751,0.132716,-0.004387,1774.053445,0.344379,5.058324,-0.052021,0.042246,44.292,55.708,0.238,2.0357,2
28,turbine_blade,239,23.669069,0.10321,-0.001811,1774.67007,1.242906,4.960763,-0.048489,-0.110024,44.528,55.472,0.239,1.8553,1
28,turbine_blade,240,23.703017,0.13061,0.006292,1775.797028,0.718385,3.910827,-0.057798,-0.176767,44.7654,55.2346,0.24,1.8921,0
28,compressor,10,47.222117,0.287357,0.006863,644.499916,0.390679,1.715673,-0.002869,0.08673,0.9051,99.0949,0.01,1.7545,230
28,compressor,11,47.229383,0.286814,0.005989,645.443422,0.740342,2.296766,-0.002794,0.047828,1.0013,98.9987,0.011,2.3866,229
28,compressor,12,47.174904,0.292312,-0.007827,645.664089,0.446217,2.278565,-0.002599,0.053055,1.0874,98.9126,0.012,2.3088,228
28,compressor,13,47.194057,0.277013,-0.010896,646.270836,0.704395,2.146585,-0.004085,-0.188085,1.1774,98.8226,0.013,2.1681,227
28,compressor,14,47.179266,0.271073,-0.007661,647.096158,0.450502,1.996578,-0.002285,-0.02853,1.2731,98.7269,0.014,1.9176,226
28,compressor,15,47.171265,0.257129,0.003953,647.211369,0.186007,1.985083,-0.004096,0.076752,1.3714,98.6286,0.015,1.8943,225
28,compressor,16,47.187417,0.243971,-0.000265,647.756363,0.585741,2.266627,-0.002231,-0.098242,1.4651,98.5349,0.016,1.9303,224
28,compressor,17,47.225538,0.245738,0.003757,648.113005,0.42435,2.248288,-0.00346,-0.099013,1.5625,98.4375,0.017,1.7613,223
28,compressor,18,47.277271,0.235219,0.007438,648.920969,0.923058,2.676636,-0.004566,-0.042367,1.6645,98.3355,0.018,1.8461,222
28,compressor,19,47.301879,0.236252,0.009345,649.751384,0.983674,2.789267,-0.002992,-0.014154,1.7667,98.2333,0.019,1.7014,221
28,compressor,20,47.250988,0.206981,0.006701,650.586924,0.270718,2.476491,-0.004372,0.287435,1.8628,98.1372,0.02,1.6932,220
28,compressor,21,47.20959,0.243151,-0.000238,650.794947,0.726292,2.581287,-0.004402,0.085541,1.953,98.047,0.021,1.6761,219
28,compressor,22,47.232064,0.223106,0.001982,651.854681,0.949536,2.75688,-0.004942,-0.254799,2.052,97.948,0.022,1.8902,218
28,compressor,23,47.216195,0.24027,-0.007839,652.474223,0.475749,2.631126,-0.004081,-0.479773,2.1452,97.8548,0.023,1.8787,217
28,compressor,24,47.193792,0.248903,-0.008174,652.817778,0.704217,2.565726,-0.004855,-0.508289,2.2389,97.7611,0.024,2.0605,216
28,compressor,25,47.185033,0.235808,0.004139,653.49948,0.337906,1.886172,-0.004951,-0.130791,2.342,97.658,0.025,2.0664,215
28,compressor,26,47.242392,0.265352,0.006109,654.00611,0.752394,1.909506,-0.006813,0.02414,2.4482,97.5518,0.026,2.3065,214
28,compressor,27,47.279715,0.308777,0.011242,654.506769,0.0829,1.221494,-0.004806,0.262893,2.5564,97.4436,0.027,2.095,213
28,compressor,28,47.261791,0.302869,0.006785,654.834043,0.364012,1.426248,-0.00584,0.271545,2.6577,97.3423,0.028,1.7165,212
28,compressor,29,47.271122,0.309052,0.008834,654.912964,0.142986,1.391519,-0.006194,0.296504,2.7605,97.2395,0.029,1.652,211
28,compressor,30,47.301225,0.310392,0.017048,655.447414,0.633415,1.687734,-0.005608,0.306511,2.8665,97.1335,0.03,1.9306,210
28,compressor,31,47.352417,0.267096,0.01738,655.856761,0.003641,1.535242,-0.007027,0.072851,2.9682,97.0318,0.031,1.8557,209
28,compressor,32,47.351487,0.267901,0.009015,656.040866,0.465717,1.762718,-0.00744,-0.030941,3.0675,96.9325,0.032,1.707,208
28,compressor,33,47.40088,0.220346,0.006619,656.637066,0.756467,2.173868,-0.007319,-0.183079,3.1733,96.8267,0.033,1.8586,207
28,compressor,34,47.462663,0.182248,0.009665,657.062677,0.41967,1.99997,-0.006581,-0.530077,3.2811,96.7189,0.034,1.9023,206
28,compressor,35,47.492132,0.209041,0.020662,657.565715,0.333914,1.883172,-0.007047,-0.29724,3.3932,96.6068,0.035,1.7995,205
28,compressor,36,47.451463,0.217727,0.014548,657.94003,0.612012,1.978563,-0.008052,-0.357674,3.4952,96.5048,0.036,1.6839,204
